Time,Patch,mWW,mWH,mWR,mWB,mHH,mHR,mHB,mRR,mRB,mBB,fWW,fWH,fWR,fWB,fHH,fHR,fHB,fRR,fRB,fBB
2318,1,62,105,0,0,162,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0
2318,2,337,437,0,1,647,0,0,0,0,0,0,428,0,0,0,0,0,0,0,0
2319,1,70,114,0,0,163,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0
2319,2,323,435,0,2,616,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0
2320,1,74,121,0,0,172,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0
2320,2,318,429,0,2,582,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0
2321,1,78,108,0,0,163,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0
2321,2,308,443,0,2,570,0,0,0,0,0,0,429,0,0,0,0,0,0,0,0
2322,1,74,106,0,0,156,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0
2322,2,306,460,0,2,561,0,0,0,0,0,0,436,0,0,0,0,0,0,0,0
2323,1,78,106,0,0,155,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0
2323,2,294,452,0,2,541,0,0,0,0,0,0,441,0,0,0,0,0,0,0,0
2324,1,80,104,0,0,140,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0
2324,2,292,451,0,2,537,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0
2325,1,83,102,0,0,137,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0
2325,2,283,460,0,2,520,0,0,0,0,0,0,434,0,0,0,0,0,0,0,0
2326,1,77,88,0,0,131,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0
2326,2,297,484,0,2,516,0,0,0,0,0,0,439,0,0,0,0,0,0,0,0
2327,1,72,105,0,0,138,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0
2327,2,291,465,0,2,485,0,0,0,0,0,0,429,0,0,0,0,0,0,0,0
2328,1,69,106,0,0,136,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0
2328,2,291,462,0,2,474,0,0,0,0,0,0,417,0,0,0,0,0,0,0,0
2329,1,58,109,0,0,127,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
2329,2,296,460,0,2,463,0,0,0,0,0,0,428,0,0,0,0,0,0,0,0
2330,1,68,103,0,1,531,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0
2330,2,289,444,0,1,1042,0,0,0,0,0,0,416,0,0,0,0,0,0,0,0
2331,1,70,107,0,1,455,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0
2331,2,282,447,0,1,1051,0,0,0,0,0,0,436,0,0,0,0,0,0,0,0
2332,1,72,108,0,1,415,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
2332,2,273,427,0,1,1035,0,0,0,0,0,0,434,0,0,0,0,0,0,0,0
2333,1,78,101,0,0,368,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0
2333,2,263,429,0,2,1035,0,0,0,0,0,0,437,0,0,0,0,0,0,0,0
2334,1,79,95,0,0,321,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0
2334,2,257,436,0,2,1032,0,0,0,0,0,0,437,0,0,0,0,0,0,0,0
2335,1,75,93,0,0,309,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
2335,2,268,444,0,3,1001,0,0,0,0,0,0,468,0,0,0,0,0,0,0,0
2336,1,67,111,0,0,305,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0
2336,2,276,428,0,3,963,0,0,0,0,0,0,445,0,0,0,0,0,0,0,0
2337,1,66,101,0,1,268,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0
2337,2,281,435,0,2,954,0,0,0,0,0,0,459,0,0,0,0,0,0,0,0
2338,1,66,98,0,1,256,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0
2338,2,277,434,0,2,928,0,0,0,0,0,0,452,0,0,0,0,0,0,0,0
2339,1,69,109,0,1,253,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0
2339,2,264,424,0,2,896,0,0,0,0,0,0,451,0,0,0,0,0,0,0,0
2340,1,73,110,0,1,231,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0
2340,2,264,417,0,2,883,0,0,0,0,0,0,453,0,0,0,0,0,0,0,0
2341,1,77,122,0,1,234,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0
2341,2,250,407,0,2,836,0,0,0,0,0,0,429,0,0,0,0,0,0,0,0
2342,1,79,127,0,1,216,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0
2342,2,256,394,0,2,813,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0
2343,1,77,120,0,1,229,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0
2343,2,257,400,0,2,764,0,0,0,0,0,0,399,0,0,0,0,0,0,0,0
2344,1,73,112,0,1,203,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0
2344,2,257,407,0,2,755,0,0,0,0,0,0,386,0,0,0,0,0,0,0,0
2345,1,80,96,0,1,219,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0
2345,2,251,429,0,5,706,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0
2346,1,73,92,0,0,194,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0
2346,2,252,420,0,6,698,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0
2347,1,81,93,0,0,171,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0
2347,2,240,415,0,5,692,0,0,0,0,0,0,389,0,0,0,0,0,0,0,0
2348,1,80,105,0,0,163,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0
2348,2,245,403,0,4,671,0,0,0,0,0,0,381,0,0,0,0,0,0,0,0
2349,1,76,113,0,0,171,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0
2349,2,244,403,0,4,635,0,0,0,0,0,0,367,0,0,0,0,0,0,0,0
2350,1,60,108,0,0,159,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0
2350,2,255,416,0,4,624,0,0,0,0,0,0,377,0,0,0,0,0,0,0,0
2351,1,63,95,0,0,147,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
2351,2,245,433,0,3,607,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0
2352,1,60,91,0,0,146,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0
2352,2,249,440,0,3,583,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0
2353,1,62,87,0,0,142,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
2353,2,242,447,0,3,560,0,0,0,0,0,0,402,0,0,0,0,0,0,0,0
2354,1,62,85,0,0,133,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0
2354,2,239,445,0,3,539,0,0,0,0,0,0,393,0,0,0,0,0,0,0,0
2355,1,51,84,0,0,135,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0
2355,2,245,437,0,3,516,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0
2356,1,60,90,0,0,132,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0
2356,2,232,421,0,3,504,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0
2357,1,51,84,0,0,129,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0
2357,2,237,422,0,2,491,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0
2358,1,53,105,0,0,127,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0
2358,2,235,427,0,2,475,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0
2359,1,39,106,0,0,125,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0
2359,2,240,422,0,1,464,0,0,0,0,0,0,385,0,0,0,0,0,0,0,0
2360,1,46,114,0,0,572,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
2360,2,227,406,0,1,1001,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0
2361,1,46,121,0,0,474,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0
2361,2,231,395,0,1,1046,0,0,0,0,0,0,385,0,0,0,0,0,0,0,0
2362,1,50,116,0,0,393,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0
2362,2,226,404,0,1,1073,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0
2363,1,51,108,0,0,369,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0
2363,2,219,403,0,1,1063,0,0,0,0,0,0,393,0,0,0,0,0,0,0,0
2364,1,45,100,0,0,325,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0
2364,2,222,402,0,1,1056,0,0,0,0,0,0,369,0,0,0,0,0,0,0,0
2365,1,45,97,0,0,295,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0
2365,2,215,410,0,1,1026,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0
2366,1,42,101,0,0,278,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0
2366,2,218,411,0,1,1004,0,0,0,0,0,0,368,0,0,0,0,0,0,0,0
2367,1,37,95,0,0,247,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0
2367,2,214,415,0,1,979,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0
2368,1,43,93,0,0,226,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0
2368,2,210,411,0,1,949,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0
2369,1,49,100,0,0,248,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0
2369,2,205,402,0,1,886,0,0,0,0,0,0,365,0,0,0,0,0,0,0,0
2370,1,49,113,0,0,249,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0
2370,2,198,373,0,1,844,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0
2371,1,48,102,0,0,219,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0
2371,2,196,381,0,1,843,0,0,0,0,0,0,382,0,0,0,0,0,0,0,0
2372,1,54,103,0,1,204,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0
2372,2,188,374,0,0,818,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0
2373,1,47,106,0,0,201,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
2373,2,190,367,0,1,792,0,0,0,0,0,0,373,0,0,0,0,0,0,0,0
2374,1,47,100,0,0,194,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
2374,2,182,372,0,1,770,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0
2375,1,42,90,0,0,198,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0
2375,2,188,380,0,1,742,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0
2376,1,39,84,0,0,195,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0
2376,2,185,377,0,1,710,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0
2377,1,41,87,0,0,173,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0
2377,2,181,379,0,1,699,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0
2378,1,39,82,0,0,171,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
2378,2,188,373,0,1,666,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0
2379,1,40,76,0,0,151,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0
2379,2,183,381,0,1,655,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0
2380,1,42,84,0,0,153,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0
2380,2,179,366,0,1,632,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0
2381,1,41,83,0,0,156,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
2381,2,176,368,0,1,600,0,0,0,0,0,0,348,0,0,0,0,0,0,0,0
2382,1,49,89,0,0,169,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0
2382,2,167,359,0,1,556,0,0,0,0,0,0,332,0,0,0,0,0,0,0,0
2383,1,49,86,0,0,151,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
2383,2,167,366,0,1,548,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0
2384,1,48,81,0,0,146,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
2384,2,164,371,0,1,529,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0
2385,1,47,84,0,0,137,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0
2385,2,156,366,0,1,504,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0
2386,1,43,87,0,0,114,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0
2386,2,153,354,0,1,500,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0
2387,1,39,91,0,0,120,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0
2387,2,157,351,0,1,473,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0
2388,1,39,83,0,0,120,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0
2388,2,150,349,0,1,454,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0
2389,1,36,85,0,0,113,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0
2389,2,145,348,0,1,434,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0
2390,1,37,81,0,0,538,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0
2390,2,141,356,0,1,995,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0
2391,1,36,84,0,0,472,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0
2391,2,134,347,0,1,995,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0
2392,1,39,81,0,0,423,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0
2392,2,130,348,0,1,999,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0
2393,1,29,85,0,0,354,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0
2393,2,137,345,0,1,1018,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0
2394,1,27,73,0,0,303,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0
2394,2,131,346,0,1,1023,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0
2395,1,33,78,0,0,317,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0
2395,2,123,338,0,1,966,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0
2396,1,39,75,0,0,297,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0
2396,2,113,335,0,1,944,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0
2397,1,40,75,0,0,279,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0
2397,2,115,336,0,1,914,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0
2398,1,34,69,0,0,256,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
2398,2,118,339,0,1,902,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0
2399,1,34,77,0,0,263,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0
2399,2,116,327,0,1,864,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0
2400,1,32,70,0,1,248,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0
2400,2,115,319,0,0,845,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0
2401,1,23,69,0,1,230,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0
2401,2,124,325,0,0,828,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0
2402,1,26,69,0,1,223,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
2402,2,116,321,0,0,794,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0
2403,1,29,63,0,1,208,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0
2403,2,113,330,0,0,778,0,0,0,0,0,0,286,0,0,0,0,0,0,0,0
2404,1,30,62,0,0,203,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
2404,2,108,323,0,1,759,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0
2405,1,23,52,0,0,184,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0
2405,2,122,340,0,1,747,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0
2406,1,23,72,0,0,194,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
2406,2,120,316,0,0,695,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0
2407,1,21,73,0,0,197,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0
2407,2,118,308,0,0,658,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0
2408,1,21,74,0,0,182,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
2408,2,115,298,0,0,647,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0
2409,1,26,71,0,0,170,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
2409,2,111,308,0,0,623,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0
2410,1,23,72,0,0,173,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0
2410,2,111,299,0,0,601,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0
2411,1,24,71,0,0,148,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
2411,2,106,292,0,0,593,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0
2412,1,25,75,0,0,137,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0
2412,2,109,290,0,0,584,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0
2413,1,26,57,0,0,134,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0
2413,2,106,302,0,0,564,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0
2414,1,24,63,0,0,126,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0
2414,2,100,294,0,0,547,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0
2415,1,15,70,0,0,120,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0
2415,2,108,276,0,0,527,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0
2416,1,15,67,0,0,120,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0
2416,2,105,283,0,0,504,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0
2417,1,15,80,0,0,128,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
2417,2,100,274,0,0,478,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0
2418,1,17,70,0,0,113,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0
2418,2,94,271,0,0,471,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0
2419,1,21,72,0,0,107,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0
2419,2,87,261,0,0,456,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0
2420,1,17,70,0,0,512,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0
2420,2,88,253,0,0,1030,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0
2421,1,12,65,0,0,417,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0
2421,2,92,246,0,0,1059,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0
2422,1,14,77,0,0,394,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0
2422,2,85,239,0,0,1038,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0
2423,1,14,80,0,0,338,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
2423,2,87,235,0,0,1035,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0
2424,1,18,75,0,0,331,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
2424,2,84,240,0,0,996,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0
2425,1,20,73,0,0,292,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0
2425,2,84,248,0,0,986,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0
2426,1,20,72,0,0,252,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0
2426,2,80,258,0,0,981,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0
2427,1,21,69,0,0,261,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0
2427,2,79,260,0,0,933,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0
2428,1,19,72,0,0,265,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0
2428,2,75,259,0,1,877,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0
2429,1,25,57,0,0,244,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0
2429,2,69,269,0,1,853,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0
2430,1,25,69,0,0,231,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0
2430,2,68,260,0,1,825,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0
2431,1,19,75,0,0,200,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0
2431,2,67,251,0,1,822,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0
2432,1,20,75,0,0,182,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0
2432,2,64,245,0,1,810,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0
2433,1,18,64,0,0,177,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0
2433,2,68,248,0,1,781,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0
2434,1,17,59,0,0,174,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0
2434,2,65,248,0,1,760,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0
2435,1,21,63,0,0,175,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
2435,2,62,248,0,1,739,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0
2436,1,21,65,0,0,183,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0
2436,2,61,249,0,1,704,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0
2437,1,17,65,0,0,178,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0
2437,2,60,254,0,1,678,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0
2438,1,11,58,0,0,150,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0
2438,2,72,253,0,1,665,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0
2439,1,12,68,0,0,150,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0
2439,2,70,244,0,1,640,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0
2440,1,11,59,0,0,149,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0
2440,2,67,244,0,1,613,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0
2441,1,13,59,0,0,151,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0
2441,2,62,239,0,1,585,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0
2442,1,14,56,0,0,146,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0
2442,2,58,243,0,1,562,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0
2443,1,14,61,0,0,140,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0
2443,2,56,236,0,1,537,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0
2444,1,13,63,0,0,145,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0
2444,2,54,224,0,1,504,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0
2445,1,12,71,0,0,140,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0
2445,2,51,219,0,1,493,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0
2446,1,15,66,0,0,125,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0
2446,2,46,229,0,1,483,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0
2447,1,15,73,0,0,137,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0
2447,2,44,217,0,1,447,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0
2448,1,9,63,0,0,123,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0
2448,2,48,213,0,1,442,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0
2449,1,9,61,0,1,115,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0
2449,2,48,207,0,0,435,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0
2450,1,7,58,0,1,539,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0
2450,2,50,205,0,0,991,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0
2451,1,6,52,0,1,480,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0
2451,2,51,205,0,0,998,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0
2452,1,9,45,0,1,424,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0
2452,2,49,217,0,0,1005,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0
2453,1,9,42,0,1,402,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0
2453,2,50,209,0,0,970,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0
2454,1,11,40,0,1,361,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0
2454,2,42,201,0,0,970,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0
2455,1,13,47,0,1,315,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0
2455,2,39,187,0,0,973,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0
2456,1,14,41,0,0,301,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0
2456,2,36,187,0,1,945,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0
2457,1,9,44,0,0,272,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0
2457,2,38,183,0,1,923,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0
2458,1,7,39,0,0,254,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0
2458,2,38,192,0,1,903,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0
2459,1,9,36,0,0,239,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
2459,2,34,191,0,1,884,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0
2460,1,12,41,0,0,223,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0
2460,2,32,188,0,1,852,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0
2461,1,9,40,0,0,220,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0
2461,2,34,181,0,1,816,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0
2462,1,8,37,0,0,209,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0
2462,2,34,186,0,1,798,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0
2463,1,9,31,0,0,205,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0
2463,2,31,185,0,1,772,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0
2464,1,8,37,0,0,204,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0
2464,2,31,180,0,1,735,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0
2465,1,7,37,0,0,192,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0
2465,2,32,181,0,1,708,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0
2466,1,10,37,0,0,182,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0
2466,2,29,176,0,1,676,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0
2467,1,10,33,0,0,177,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0
2467,2,28,178,0,1,656,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0
2468,1,12,33,0,0,180,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0
2468,2,26,186,0,1,626,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0
2469,1,10,32,0,0,176,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
2469,2,25,178,0,1,605,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0
2470,1,12,33,0,0,177,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0
2470,2,23,171,0,1,573,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0
2471,1,9,33,0,0,174,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0
2471,2,26,166,0,1,553,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0
